mnc,year,empty,sector,upe_code,upe_name,upe_region,upe_tax_haven,upe_lat,upe_lon,upe_fj,jur_code,jur_name,jur_region,jur_tax_haven,jur_lat,jur_lon,profit_before_tax,tax_accrued,tax_paid,employees,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings,tangible_assets,total_revenues,currency
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,GRC,Greece,Europe,FALSE,39,22,23000000,10000000,NA,413,NA,NA,NA,NA,NA,579000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,27000000,6000000,21000000,671,NA,NA,NA,NA,NA,226000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,HUN,Hungary,Europe,FALSE,47,20,9000000,3000000,3000000,404,NA,NA,NA,NA,NA,298000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ROU,Romania,Europe,FALSE,46,25,49000000,8000000,7000000,471,NA,NA,NA,NA,NA,257000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,SVK,Slovakia,Europe,FALSE,48.6667,19.5,34000000,8000000,6000000,334,NA,NA,NA,NA,NA,186000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,DEU,Germany,Europe,FALSE,51,9,131000000,20000000,2000000,9,NA,NA,NA,NA,NA,102000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,FRA,France,Europe,FALSE,46,2,119000000,29000000,8000000,8,NA,NA,NA,NA,NA,129000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,13000000,-8000000,2000000,6,NA,NA,NA,NA,NA,13000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,DNK,Denmark,Europe,FALSE,56,10,43000000,7000000,NA,NA,NA,NA,NA,NA,NA,45000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,33000000,1000000,2000000,13,NA,NA,NA,NA,NA,31000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,BGR,Bulgaria,Europe,FALSE,43,25,3000000,0,NA,66,NA,NA,NA,NA,NA,16000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,TUR,Turkey,Asia,FALSE,39,35,-4000000,1000000,NA,250,NA,NA,NA,NA,NA,32000000,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,IRL,Ireland,Europe,TRUE,53,-8,0,4000000,-16000000,NA,NA,NA,NA,NA,NA,NA,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,NA,NA,2000000,31,NA,NA,NA,NA,NA,NA,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,MEX,Mexico,North America,FALSE,23,-102,-1000000,NA,NA,1,NA,NA,NA,NA,NA,NA,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CHE,Switzerland,Europe,TRUE,47,8,NA,NA,1000000,4,NA,NA,NA,NA,NA,NA,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ARG,Argentina,South America,FALSE,-34,-64,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,EUR
NN,2021,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,URY,Uruguay,South America,FALSE,-33,-56,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,UPE,NLD,Netherlands,Europe,TRUE,52.5,5.75,8000000,-95000000,-20000000,8746,NA,NA,NA,NA,NA,10187000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,JPN,Japan,Asia,FALSE,36,138,317000000,90000000,73000000,937,NA,NA,NA,NA,NA,3159000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,70000000,17000000,-51000000,659,NA,NA,NA,NA,NA,998000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ESP,Spain,Europe,FALSE,40,-4,22000000,4000000,1000000,554,NA,NA,NA,NA,NA,704000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,POL,Poland,Europe,FALSE,52,20,58000000,16000000,59000000,1125,NA,NA,NA,NA,NA,583000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,GRC,Greece,Europe,FALSE,39,22,23000000,7000000,NA,500,NA,NA,NA,NA,NA,765000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,12000000,3000000,42000000,668,NA,NA,NA,NA,NA,219000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,HUN,Hungary,Europe,FALSE,47,20,4000000,3000000,3000000,446,NA,NA,NA,NA,NA,253000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ROU,Romania,Europe,FALSE,46,25,34000000,6000000,7000000,488,NA,NA,NA,NA,NA,249000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,SVK,Slovakia,Europe,FALSE,48.6667,19.5,12000000,3000000,15000000,361,NA,NA,NA,NA,NA,164000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,DEU,Germany,Europe,FALSE,51,9,-2000000,-3000000,3000000,5,NA,NA,NA,NA,NA,-1000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,FRA,France,Europe,FALSE,46,2,13000000,31000000,11000000,4,NA,NA,NA,NA,NA,21000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,3000000,-1000000,NA,3,NA,NA,NA,NA,NA,3000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,DNK,Denmark,Europe,FALSE,56,10,13000000,3000000,NA,NA,NA,NA,NA,NA,NA,15000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,-19000000,2000000,1000000,7,NA,NA,NA,NA,NA,-9000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,TUR,Turkey,Asia,FALSE,39,35,-5000000,-1000000,NA,197,NA,NA,NA,NA,NA,19000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,IRL,Ireland,Europe,TRUE,53,-8,NA,NA,1000000,NA,NA,NA,NA,NA,NA,NA,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,MEX,Mexico,North America,FALSE,23,-102,-1000000,NA,NA,1,NA,NA,NA,NA,NA,1000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,CHE,Switzerland,Europe,TRUE,47,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,ARG,Argentina,South America,FALSE,-34,-64,NA,NA,NA,2,NA,NA,NA,NA,NA,1000000,EUR
NN,2022,FALSE,"Banking, Insurance & Financial Services",NLD,Netherlands,Europe,TRUE,52.5,5.75,FJ,URY,Uruguay,South America,FALSE,-33,-56,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,EUR
NORDGOLD,2020,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,RUS,Russia,Europe,FALSE,60,100,417352477.6746629,1410260900.01751,19173524.776746627,NA,750306426.195062,6128523.9012432145,NA,NA,603046751.8823323,756434950.0963053,EUR
NORDGOLD,2020,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,KAZ,Kazakhstan,Asia,FALSE,48,68,69602521.44983365,53755909.648047626,13482752.582735071,NA,121169672.56172298,0,NA,NA,54106111.01383295,121169672.56172298,EUR
NORDGOLD,2020,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,GIN,Guinea,Africa,FALSE,11,-10,8579933.4617405,0,0,NA,273594817.01978636,0,NA,NA,237086324.63666606,273594817.01978636,EUR
NORDGOLD,2020,FALSE,Mining & Extraction,GBR,United Kingdom,Europe,FALSE,54,-2,FJ,BFA,Burkina Faso,Africa,FALSE,13,-2,70565575.2057433,7266678.340045527,5077919.803887235,NA,497986342.1467343,0,NA,NA,96655576.95675012,497986342.1467343,EUR
NOVO HOLDINGS,2021,FALSE,"Banking, Insurance & Financial Services",DNK,Denmark,Europe,FALSE,56,10,FJ,OTHER,Other Europe,Europe,FALSE,NA,NA,13984133.38711846,1344628.210299852,1613553.8523598225,31.5,10488100.040338846,21782977.006857604,NA,NA,4840661.557079467,32271077.047196448,EUR
NOVO HOLDINGS,2021,FALSE,"Banking, Insurance & Financial Services",DNK,Denmark,Europe,FALSE,56,10,FJ,OTHER,Asia,Asia,FALSE,NA,NA,470619.8736049482,134462.8210299852,121016.53892698669,23,4168347.4519295413,1882479.494419793,NA,NA,806776.9261799112,6050826.946349334,EUR
NOVO HOLDINGS,2021,FALSE,"Banking, Insurance & Financial Services",DNK,Denmark,Europe,FALSE,56,10,FJ,OTHER,North America,North America,FALSE,NA,NA,1075702.5682398817,336157.052574963,268925.6420599704,10,9950248.756218905,3899421.809869571,NA,NA,3899421.809869571,13849670.566088475,EUR
NOVO HOLDINGS,2021,FALSE,"Banking, Insurance & Financial Services",DNK,Denmark,Europe,FALSE,56,10,FJ,OTHER,South America,South America,FALSE,NA,NA,94123.97472098964,40338.84630899556,26892.56420599704,2.6,941239.74720989645,268925.6420599704,NA,NA,107570.25682398817,1210165.389269867,EUR
NOVO HOLDINGS,2021,FALSE,"Banking, Insurance & Financial Services",DNK,Denmark,Europe,FALSE,56,10,FJ,OTHER,Africa,Africa,FALSE,NA,NA,67231.4105149926,6723.14105149926,6723.14105149926,2,470619.8736049482,201694.2315449778,NA,NA,94123.97472098964,672314.105149926,EUR
NTT,2018,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,UPE,JPN,Japan,Asia,FALSE,36,138,21578987730.061348,NA,4301380368.09816,NA,NA,NA,NA,NA,NA,79116564417.17792,EUR
NTT,2018,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,NA,NA,NA,NA,NA,NA,NA,5680981595.092024,EUR
NTT,2018,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,DEU,Germany,Europe,FALSE,51,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709355828.2208588,EUR
NTT,2018,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,OTHER,Other,NA,FALSE,NA,NA,763803680.981595,NA,221625766.87116563,NA,NA,NA,NA,NA,NA,9493098159.509203,EUR
NTT,2019,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,UPE,JPN,Japan,Asia,FALSE,36,138,18564871731.82526,3434144742.234243,3280059011.55643,NA,NA,NA,NA,NA,NA,86359314810.26144,EUR
NTT,2019,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,NA,NA,NA,NA,NA,NA,NA,5774116875.665929,EUR
NTT,2019,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,DEU,Germany,Europe,FALSE,51,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794115236.4560282,EUR
NTT,2019,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,AUS,Australia,Asia,FALSE,-27,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104827473.157938,EUR
NTT,2019,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,OTHER,Other,NA,FALSE,NA,NA,250799114.82665354,142611261.3720187,310630276.2068683,NA,NA,NA,NA,NA,NA,9348414064.420948,EUR
NTT,2020,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,UPE,JPN,Japan,Asia,FALSE,36,138,13549446040.213377,3716864997.948297,3622486663.931063,NA,NA,NA,NA,NA,NA,85769388592.5318,EUR
NTT,2020,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,USA,United States of America,North America,FALSE,38,-97,NA,NA,NA,NA,NA,NA,NA,NA,NA,6043496101.764464,EUR
NTT,2020,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,DEU,Germany,Europe,FALSE,51,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1808781288.4694297,EUR
NTT,2020,FALSE,Computer Software,JPN,Japan,Asia,FALSE,36,138,FJ,OTHER,Other,NA,FALSE,NA,NA,362741075.09232664,282314320.8863357,117357406.64751744,NA,NA,NA,NA,NA,NA,9454247025.030775,EUR
OHLA,2022,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,UPE,ESP,Spain,Europe,FALSE,40,-4,-114424000,NA,116318000,NA,NA,NA,NA,NA,NA,NA,EUR
OHLA,2022,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,Eastern Europe,Europe,FALSE,NA,NA,11224000,NA,14255000,NA,NA,NA,NA,NA,NA,NA,EUR
OHLA,2022,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,USA and Canada,North America,FALSE,NA,NA,4015000,NA,16192000,NA,NA,NA,NA,NA,NA,NA,EUR
OHLA,2022,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,MEX,Mexico,North America,FALSE,23,-102,9961000,NA,1587000,NA,NA,NA,NA,NA,NA,NA,EUR
OHLA,2022,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,PER,Peru,South America,FALSE,-10,-76,18061000,NA,7241000,NA,NA,NA,NA,NA,NA,NA,EUR
OHLA,2022,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,CHL,Chile,South America,FALSE,-30,-71,26445000,NA,7792000,NA,NA,NA,NA,NA,NA,NA,EUR
OHLA,2022,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,COL,Colombia,South America,FALSE,4,-72,-12937000,NA,6702000,NA,NA,NA,NA,NA,NA,NA,EUR
OHLA,2022,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,NOR,Norway,Europe,FALSE,62,10,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,EUR
OHLA,2022,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,Other,NA,FALSE,NA,NA,-3184000,NA,2959000,NA,NA,NA,NA,NA,NA,NA,EUR
OLD MUTUAL,2021,FALSE,"Banking, Insurance & Financial Services",ZAF,South Africa,Africa,FALSE,-29,24,UPE,ZAF,South Africa,Africa,FALSE,-29,24,434809974.480162,222983875.58220705,226703134.47695774,21250,NA,NA,NA,NA,NA,NA,EUR
OLD MUTUAL,2021,FALSE,"Banking, Insurance & Financial Services",ZAF,South Africa,Africa,FALSE,-29,24,FJ,OTHER,Other,NA,FALSE,NA,NA,271620338.0520238,27064760.88026275,31184555.348294288,7119,NA,NA,NA,NA,NA,NA,EUR
OLD MUTUAL,2021,FALSE,"Banking, Insurance & Financial Services",ZAF,South Africa,Africa,FALSE,-29,24,FJ,OTHER,Other,NA,FALSE,NA,NA,61854136.388084635,1201606.7198425322,343316.2056692949,41,NA,NA,NA,NA,NA,NA,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,UPE,JPN,Japan,Asia,FALSE,36,138,172753385.30980715,35781698.81001231,43824374.230611406,10488,NA,NA,NA,NA,NA,5032581042.26508,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,CHN,China,Asia,FALSE,35,105,238818219.12187117,47353303.241690606,40295445.219532214,8320,NA,NA,NA,NA,NA,2090603200.656545,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,9930242.100943783,3118588.4283955684,6893721.789084941,707,NA,NA,NA,NA,NA,794255231.8424293,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,USA,United States of America,North America,FALSE,38,-97,22404595.81452606,4924086.992203529,820681.1653672549,1063,NA,NA,NA,NA,NA,592039392.6959376,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,15346737.792367665,2544111.6126384903,2051702.9134181372,207,NA,NA,NA,NA,NA,250143619.2039393,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,KOR,South Korea,Asia,FALSE,37,127.5,12228149.363972098,2872384.078785392,3036520.311858843,197,NA,NA,NA,NA,NA,193762823.14320886,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,4431678.292983176,1887566.6803446861,1641362.3307345097,505,NA,NA,NA,NA,NA,170209273.69716865,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,IDN,Indonesia,Asia,FALSE,-5,120,11243331.965531392,3200656.544932294,2297907.2630283134,2605,NA,NA,NA,NA,NA,152810832.99138287,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,VNM,Viet Nam,Asia,FALSE,16,106,14279852.277390234,2790315.9622486667,3036520.311858843,968,NA,NA,NA,NA,NA,132457940.09027493,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,4349610.176446451,246204.34961017646,164136.23307345097,39,NA,NA,NA,NA,NA,120968403.77513337,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,TWN,Taiwan,Asia,FALSE,23.5,121,7057858.022158392,1477226.0976610587,820681.1653672549,164,NA,NA,NA,NA,NA,105785802.21583915,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,THA,Thailand,Asia,FALSE,15,100,2790315.9622486667,656544.9322938039,656544.9322938039,184,NA,NA,NA,NA,NA,79441936.80755027,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,-2051702.9134181372,328272.46614690195,164136.23307345097,770,NA,NA,NA,NA,NA,77554370.12720558,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,DEU,Germany,Europe,FALSE,51,9,4021337.7102995487,820681.1653672549,2462043.4961017645,212,NA,NA,NA,NA,NA,69019286.00738613,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,ESP,Spain,Europe,FALSE,40,-4,4349610.176446451,984817.3984407058,1066885.5149774314,194,NA,NA,NA,NA,NA,67295855.56011489,EUR
OMRON,2020,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,OTHER,Other,NA,FALSE,NA,NA,29052113.25400082,9519901.518260157,8042675.420599097,1631,NA,NA,NA,NA,NA,501436192.0393927,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,UPE,JPN,Japan,Asia,FALSE,36,138,169464120.72682476,36803202.956575304,38805050.81613798,10143,NA,NA,NA,NA,NA,4777409916.84632,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,CHN,China,Asia,FALSE,35,105,277178934.40098554,57976593.77887281,56590699.10686788,8620,NA,NA,NA,NA,NA,2494610409.60887,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,-2232830.304896828,-538959.0391130274,10548198.336926393,840,NA,NA,NA,NA,NA,865722205.1124115,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,USA,United States of America,North America,FALSE,38,-97,-76994.1484447182,-4003695.7191253467,-3387742.531567601,1037,NA,NA,NA,NA,NA,640745303.3569449,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,8546350.47736372,2540806.8986757006,2463812.7502309824,204,NA,NA,NA,NA,NA,283261472.1281183,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,KOR,South Korea,Asia,FALSE,37,127.5,18247613.181398213,4080689.867570065,3772713.273791192,208,NA,NA,NA,NA,NA,232753310.74838313,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,5774561.133353866,2232830.304896828,2386818.601786264,415,NA,NA,NA,NA,NA,198413920.5420388,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,IDN,Indonesia,Asia,FALSE,-5,120,6082537.727132739,1616877.1173390823,923929.7813366185,2754,NA,NA,NA,NA,NA,164536495.2263628,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,6313520.172466893,923929.7813366185,230982.44533415462,42,NA,NA,NA,NA,NA,138974437.94271636,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,VNM,Viet Nam,Asia,FALSE,16,106,307976.5937788728,-76994.1484447182,461964.89066830924,1134,NA,NA,NA,NA,NA,127887280.56667693,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,TWN,Taiwan,Asia,FALSE,23.5,121,10856174.930705266,2078842.0080073916,1539882.968894364,166,NA,NA,NA,NA,NA,123806590.69910686,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,4927625.500461965,615953.1875577456,461964.89066830924,869,NA,NA,NA,NA,NA,101786264.24391747,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,THA,Thailand,Asia,FALSE,15,100,3387742.531567601,692947.3360024638,538959.0391130274,174,NA,NA,NA,NA,NA,82229750.53895904,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,DEU,Germany,Europe,FALSE,51,9,4157684.016014783,769941.484447182,692947.3360024638,211,NA,NA,NA,NA,NA,75454265.47582383,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,ESP,Spain,Europe,FALSE,40,-4,2925777.6408992917,615953.1875577456,538959.0391130274,198,NA,NA,NA,NA,NA,72143517.09270096,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,2617801.047120419,538959.0391130274,1000923.9297813367,109,NA,NA,NA,NA,NA,64983061.28734215,EUR
OMRON,2021,FALSE,"Industrial, Electric & Electronic Machinery",JPN,Japan,Asia,FALSE,36,138,FJ,OTHER,Other,NA,FALSE,NA,NA,2309824.453341546,8392362.180474285,13627964.274715122,1973,NA,NA,NA,NA,NA,502232830.3048969,EUR
ORICA,2020,FALSE,"Chemicals, Petroleum, Rubber & Plastic",AUS,Australia,Asia,FALSE,-27,133,FJ,MEX,Mexico,North America,FALSE,23,-102,23894400.870143212,2880623.6026346004,1180439.3014683668,464,98870880.41573508,32940514.834733214,NA,NA,28277481.418816846,131811395.2504683,EUR
ORICA,2020,FALSE,"Chemicals, Petroleum, Rubber & Plastic",AUS,Australia,Asia,FALSE,-27,133,FJ,MNG,Mongolia,Asia,FALSE,46,105,-4179442.2623723485,-42875.0981932443,366.7895341108224,96,19181194.634116866,NA,NA,NA,6440910.629041029,19181194.634116866,EUR
